2024-08-06T02:01:51.680340336Z {"component":"virt-handler","level":"info","msg":"resyncing virt-launcher domains","pos":"cache.go:385","timestamp":"2024-08-06T02:01:51.680184Z"}
2024-08-06T02:03:16.644038504Z {"component":"virt-handler","level":"info","msg":"refreshed device plugins for permitted/forbidden host devices","pos":"device_controller.go:350","timestamp":"2024-08-06T02:03:16.643922Z"}
2024-08-06T02:03:16.644080011Z {"component":"virt-handler","level":"info","msg":"enabled device-plugins for: []","pos":"device_controller.go:351","timestamp":"2024-08-06T02:03:16.643961Z"}
2024-08-06T02:03:16.644084510Z {"component":"virt-handler","level":"info","msg":"disabled device-plugins for: []","pos":"device_controller.go:352","timestamp":"2024-08-06T02:03:16.643970Z"}
2024-08-06T02:04:31.333183689Z {"component":"virt-handler","level":"info","msg":"refreshed device plugins for permitted/forbidden host devices","pos":"device_controller.go:350","timestamp":"2024-08-06T02:04:31.333047Z"}
2024-08-06T02:04:31.333227624Z {"component":"virt-handler","level":"info","msg":"enabled device-plugins for: []","pos":"device_controller.go:351","timestamp":"2024-08-06T02:04:31.333107Z"}
2024-08-06T02:04:31.333239186Z {"component":"virt-handler","level":"info","msg":"disabled device-plugins for: []","pos":"device_controller.go:352","timestamp":"2024-08-06T02:04:31.333128Z"}
2024-08-06T02:06:21.439382149Z {"component":"virt-handler","level":"info","msg":"refreshed device plugins for permitted/forbidden host devices","pos":"device_controller.go:350","timestamp":"2024-08-06T02:06:21.439263Z"}
2024-08-06T02:06:21.439414690Z {"component":"virt-handler","level":"info","msg":"enabled device-plugins for: []","pos":"device_controller.go:351","timestamp":"2024-08-06T02:06:21.439299Z"}
2024-08-06T02:06:21.439425320Z {"component":"virt-handler","level":"info","msg":"disabled device-plugins for: []","pos":"device_controller.go:352","timestamp":"2024-08-06T02:06:21.439309Z"}
2024-08-06T02:06:51.680249302Z {"component":"virt-handler","level":"info","msg":"resyncing virt-launcher domains","pos":"cache.go:385","timestamp":"2024-08-06T02:06:51.680087Z"}
