2024-08-06T02:14:12.313470384Z {"component":"virt-handler","level":"info","msg":"set verbosity to 2","pos":"virt-handler.go:509","timestamp":"2024-08-06T02:14:12.313367Z"}
2024-08-06T02:14:12.313552939Z {"component":"virt-handler","level":"info","msg":"VSOCK server is already stopped","pos":"server.go:32","timestamp":"2024-08-06T02:14:12.313486Z"}
2024-08-06T02:14:12.313683084Z {"component":"virt-handler","level":"info","msg":"setting rate limiter to 5 QPS and 10 Burst","pos":"virt-handler.go:518","timestamp":"2024-08-06T02:14:12.313463Z"}
2024-08-06T02:14:43.064345050Z {"component":"virt-handler","level":"info","msg":"refreshed device plugins for permitted/forbidden host devices","pos":"device_controller.go:350","timestamp":"2024-08-06T02:14:43.064187Z"}
2024-08-06T02:14:43.064435938Z {"component":"virt-handler","level":"info","msg":"enabled device-plugins for: []","pos":"device_controller.go:351","timestamp":"2024-08-06T02:14:43.064246Z"}
2024-08-06T02:14:43.064448332Z {"component":"virt-handler","level":"info","msg":"disabled device-plugins for: []","pos":"device_controller.go:352","timestamp":"2024-08-06T02:14:43.064265Z"}
2024-08-06T02:15:40.567866606Z {"component":"virt-handler","level":"info","msg":"Updating cluster config from KubeVirt to resource version '29839'","pos":"configuration.go:363","timestamp":"2024-08-06T02:15:40.567682Z"}
2024-08-06T02:15:40.567923995Z {"component":"virt-handler","level":"info","msg":"set verbosity to 2","pos":"virt-handler.go:509","timestamp":"2024-08-06T02:15:40.567750Z"}
2024-08-06T02:15:40.567935256Z {"component":"virt-handler","level":"info","msg":"setting rate limiter to 5 QPS and 10 Burst","pos":"virt-handler.go:518","timestamp":"2024-08-06T02:15:40.567780Z"}
2024-08-06T02:15:40.567943261Z {"component":"virt-handler","level":"info","msg":"Kubevirt Seccomp profile is not enabled","pos":"virt-handler.go:540","timestamp":"2024-08-06T02:15:40.567800Z"}
2024-08-06T02:15:40.567966966Z {"component":"virt-handler","level":"info","msg":"VSOCK server is already stopped","pos":"server.go:32","timestamp":"2024-08-06T02:15:40.567823Z"}
2024-08-06T02:15:40.568327170Z {"component":"virt-handler","level":"info","msg":"refreshed device plugins for permitted/forbidden host devices","pos":"device_controller.go:350","timestamp":"2024-08-06T02:15:40.568180Z"}
2024-08-06T02:15:40.568373047Z {"component":"virt-handler","level":"info","msg":"enabled device-plugins for: []","pos":"device_controller.go:351","timestamp":"2024-08-06T02:15:40.568246Z"}
2024-08-06T02:15:40.568387003Z {"component":"virt-handler","level":"info","msg":"disabled device-plugins for: []","pos":"device_controller.go:352","timestamp":"2024-08-06T02:15:40.568270Z"}
2024-08-06T02:16:17.535836638Z {"component":"virt-handler","level":"info","msg":"refreshed device plugins for permitted/forbidden host devices","pos":"device_controller.go:350","timestamp":"2024-08-06T02:16:17.535653Z"}
2024-08-06T02:16:17.535864631Z {"component":"virt-handler","level":"info","msg":"enabled device-plugins for: []","pos":"device_controller.go:351","timestamp":"2024-08-06T02:16:17.535709Z"}
2024-08-06T02:16:17.535868829Z {"component":"virt-handler","level":"info","msg":"disabled device-plugins for: []","pos":"device_controller.go:352","timestamp":"2024-08-06T02:16:17.535728Z"}
2024-08-06T02:16:49.794470885Z {"component":"virt-handler","level":"info","msg":"Updating cluster config from KubeVirt to resource version '31245'","pos":"configuration.go:363","timestamp":"2024-08-06T02:16:49.794184Z"}
2024-08-06T02:16:49.794520150Z {"component":"virt-handler","level":"info","msg":"refreshed device plugins for permitted/forbidden host devices","pos":"device_controller.go:350","timestamp":"2024-08-06T02:16:49.794241Z"}
2024-08-06T02:16:49.794532183Z {"component":"virt-handler","level":"info","msg":"enabled device-plugins for: []","pos":"device_controller.go:351","timestamp":"2024-08-06T02:16:49.794263Z"}
2024-08-06T02:16:49.794542312Z {"component":"virt-handler","level":"info","msg":"disabled device-plugins for: []","pos":"device_controller.go:352","timestamp":"2024-08-06T02:16:49.794279Z"}
2024-08-06T02:16:49.794554265Z {"component":"virt-handler","level":"info","msg":"Kubevirt Seccomp profile is not enabled","pos":"virt-handler.go:540","timestamp":"2024-08-06T02:16:49.794299Z"}
2024-08-06T02:16:49.794564745Z {"component":"virt-handler","level":"info","msg":"set verbosity to 2","pos":"virt-handler.go:509","timestamp":"2024-08-06T02:16:49.794324Z"}
2024-08-06T02:16:49.794573302Z {"component":"virt-handler","level":"info","msg":"setting rate limiter to 5 QPS and 10 Burst","pos":"virt-handler.go:518","timestamp":"2024-08-06T02:16:49.794347Z"}
2024-08-06T02:16:49.794701277Z {"component":"virt-handler","level":"info","msg":"VSOCK server is already stopped","pos":"server.go:32","timestamp":"2024-08-06T02:16:49.794499Z"}
2024-08-06T02:17:23.853886093Z {"component":"virt-handler","level":"info","msg":"refreshed device plugins for permitted/forbidden host devices","pos":"device_controller.go:350","timestamp":"2024-08-06T02:17:23.853791Z"}
2024-08-06T02:17:23.853924686Z {"component":"virt-handler","level":"info","msg":"enabled device-plugins for: []","pos":"device_controller.go:351","timestamp":"2024-08-06T02:17:23.853826Z"}
2024-08-06T02:17:23.853930507Z {"component":"virt-handler","level":"info","msg":"disabled device-plugins for: []","pos":"device_controller.go:352","timestamp":"2024-08-06T02:17:23.853843Z"}
2024-08-06T02:18:38.345227017Z {"component":"virt-handler","level":"info","msg":"resyncing virt-launcher domains","pos":"cache.go:385","timestamp":"2024-08-06T02:18:38.344992Z"}
2024-08-06T02:19:13.952698089Z {"component":"virt-handler","level":"info","msg":"refreshed device plugins for permitted/forbidden host devices","pos":"device_controller.go:350","timestamp":"2024-08-06T02:19:13.952548Z"}
2024-08-06T02:19:13.952739006Z {"component":"virt-handler","level":"info","msg":"enabled device-plugins for: []","pos":"device_controller.go:351","timestamp":"2024-08-06T02:19:13.952602Z"}
2024-08-06T02:19:13.952748534Z {"component":"virt-handler","level":"info","msg":"disabled device-plugins for: []","pos":"device_controller.go:352","timestamp":"2024-08-06T02:19:13.952627Z"}
